105011.SH,08石化質
105013.SH,08青啤質
105016.SH,08寶鋼質
105017.SH,08葛洲質
105018.SH,08江銅質
105019.SH,09長虹質
105800.SH,新鋼轉質
105801.SH,海運轉質
105802.SH,國投轉質
105803.SH,中海轉質
105804.SH,國電轉質
105805.SH,工行轉質
105806.SH,中行轉質
105807.SH,石化轉質
105808.SH,川投轉質
105809.SH,重工轉質
105810.SH,南山轉質
105811.SH,同仁轉質
105900.SH,0102企質
105901.SH,0201企質
105902.SH,0204企質
105906.SH,0301企質
105907.SH,0302企質
105908.SH,0303企質
105909.SH,0304企質
105910.SH,0305企質
105911.SH,0306企質
105913.SH,0308企質
105914.SH,0309企質
105915.SH,0310企質
105916.SH,0311企質
105917.SH,0483企質
105918.SH,0485企質
105919.SH,0486企質
105920.SH,0488企質
105921.SH,0489企質
105922.SH,0490企質
105923.SH,0501企質
105924.SH,0502企質
105925.SH,0503企質
105926.SH,0505企質
105927.SH,0506企質
105928.SH,0508企質
105929.SH,0509企質
105930.SH,0510企質
105931.SH,0511企質
105932.SH,0512企質
105933.SH,0516企質
105936.SH,0519企質
105937.SH,0520企質
105938.SH,0521企質
105939.SH,0522企質
105940.SH,0523企質
105941.SH,0525企質
105942.SH,0527企質
105944.SH,0529企質
105945.SH,0601企質
105946.SH,0602企質
105947.SH,0603企質
105948.SH,0604企質
105949.SH,0605企質
105950.SH,0606企質
105951.SH,0607企質
105952.SH,0608企質
105953.SH,0609企質
105954.SH,0610企質
105955.SH,0701企質
105956.SH,0702企質
105960.SH,0203企質
106050.SH,10地質01
106051.SH,10地質02
106052.SH,10地質03
106053.SH,10地質04
106054.SH,10地質05
106055.SH,10地質06
106056.SH,10地質07
106057.SH,10地質08
106058.SH,10地質09
106059.SH,10地質10
106060.SH,11地質01
106061.SH,11地質02
106062.SH,11地質03
106063.SH,11地質04
106064.SH,11地質05
106065.SH,11地質06
106066.SH,11地質07
106067.SH,11地質08
106068.SH,11滬質01
106069.SH,11滬質02
106070.SH,11粵質01
106071.SH,11粵質02
106072.SH,11浙質01
106073.SH,11浙質02
106074.SH,11深質01
106075.SH,11深質02
106076.SH,12地質01
106077.SH,12地質02
106078.SH,12地質03
106079.SH,12地質04
106080.SH,12地質05
106081.SH,12地質06
106082.SH,12地質07
106083.SH,12地質08
106084.SH,12滬質01
106085.SH,12滬質02
106086.SH,12粵質01
106087.SH,12粵質02
106088.SH,12地質09
106089.SH,12地質10
106090.SH,12浙質01
106091.SH,12浙質02
106092.SH,12深質01
106093.SH,12深質02
107052.SH,12貼質02
107053.SH,12貼質03
107055.SH,12貼質05
107056.SH,12貼質06
107057.SH,12貼質07
107058.SH,12貼質08
110003.SH,新鋼轉債
110007.SH,博彙轉債
110009.SH,雙良轉債
110011.SH,歌華轉債
110012.SH,海運轉債
110013.SH,國投轉債
110015.SH,石化轉債
110016.SH,川投轉債
110017.SH,中海轉債
110018.SH,國電轉債
110019.SH,恒豐轉債
110020.SH,南山轉債
110022.SH,同仁轉債
113001.SH,中行轉債
113002.SH,工行轉債
113003.SH,重工轉債
120102.SH,01三峽債
120201.SH,02三峽債
120203.SH,02中移⒂
120204.SH,02蘇交通
120301.SH,03滬軌道
120302.SH,03蘇園建
120303.SH,03三峽債
120304.SH,03電網⑴
120305.SH,03電網⑵
120306.SH,03中電投
120308.SH,03滬杭甬
120309.SH,03蘇交通
120310.SH,03網通⑴
120311.SH,03網通⑵
120482.SH,04通用債
120483.SH,04中石化
120485.SH,04國電⑴
120486.SH,04國電⑵
120488.SH,04京地鐵
120489.SH,04南網⑴
120490.SH,04南網⑵
120501.SH,05申能債
120502.SH,05蘇園建
120503.SH,05渝水務
120505.SH,05華電債
120506.SH,05大唐停
120508.SH,05鐵道債
120509.SH,05國網⑴
120510.SH,05國網⑵
120511.SH,05滬建⑴
120512.SH,05滬建⑵
120516.SH,05中電投
120519.SH,05華能債
120520.SH,05杭城建
120521.SH,05國航債
120522.SH,05鐵通停
120523.SH,05閩高速
120525.SH,05中核⑴
120527.SH,05武城投
120529.SH,05寧煤債
120601.SH,06大唐停
120602.SH,06冀建投
120603.SH,06航天債
120604.SH,06國網⑴
120605.SH,06三峽債
120606.SH,06張江債
120607.SH,水務暫停
120608.SH,06魯高速
120609.SH,06贛投債
120610.SH,06合城投
120701.SH,07世博⑴
120702.SH,07世博⑵
121024.SH,11遠東04
121025.SH,11遠東05
122000.SH,07長電債
122001.SH,07海工債
122003.SH,07華能G2
122004.SH,07華能G3
122005.SH,08釩鈦債
122006.SH,08金地債
122007.SH,08萊鋼債
122008.SH,08華能G1
122009.SH,08新湖債
122011.SH,08金發債
122012.SH,08保利債
122013.SH,08北辰債
122014.SH,09豫園債
122015.SH,09長電債
122016.SH,09中材債
122017.SH,09大唐債
122018.SH,09中交G1
122019.SH,09中交G2
122020.SH,09複地債
122021.SH,09廣彙債
122022.SH,09城控債
122023.SH,09萬業債
122024.SH,09國陽債
122025.SH,09首置債
122026.SH,09福田債
122027.SH,09京城建
122028.SH,09華發債
122029.SH,09萬通債
122030.SH,09京綜超
122032.SH,09隧道債
122033.SH,09富力債
122034.SH,09中企債
122035.SH,09蘇高新
122036.SH,09滬張江
122037.SH,09三友債
122038.SH,09寧高科
122039.SH,09皖通債
122040.SH,09新黃浦
122041.SH,09招金債
122043.SH,09紫江債
122044.SH,10連雲債
122045.SH,10中鐵G1
122046.SH,10中鐵G2
122047.SH,10首機01
122048.SH,10首機02
122049.SH,10營口港
122050.SH,10杉杉債
122051.SH,10石化01
122052.SH,10石化02
122053.SH,10泰豪債
122054.SH,10中鐵G3
122055.SH,10中鐵G4
122056.SH,10龍源01
122057.SH,10龍源02
122058.SH,10豫園債
122059.SH,10重鋼債
122060.SH,10銀鴿債
122061.SH,11西礦01
122062.SH,11西礦02
122063.SH,11龍源01
122064.SH,11龍源02
122065.SH,11上港01
122066.SH,11大唐01
122067.SH,11南鋼債
122068.SH,11海螺01
122069.SH,11海螺02
122070.SH,11海航01
122071.SH,11海航02
122072.SH,11大連港
122073.SH,11雲維債
122074.SH,11士蘭微
122075.SH,11柳鋼債
122076.SH,11康恩貝
122077.SH,11西鋼債
122078.SH,11東陽光
122079.SH,11上港02
122080.SH,11康美債
122081.SH,11星湖債
122082.SH,11發展債
122083.SH,11天威債
122084.SH,11湘電債
122085.SH,11深高速
122086.SH,11正泰債
122087.SH,11淩鋼債
122088.SH,11綜藝債
122089.SH,11馬鋼01
122090.SH,11馬鋼02
122091.SH,11重機債
122092.SH,11大秦01
122093.SH,11中孚債
122094.SH,11海正債
122095.SH,11杭鋼債
122096.SH,11健康元
122097.SH,11浦路橋
122098.SH,11八鋼債
122099.SH,11連港02
122100.SH,11華儀債
122102.SH,11廣彙01
122103.SH,11航機01
122105.SH,11安鋼02
122106.SH,11唐新01
122107.SH,11安鋼01
122108.SH,11新天01
122109.SH,11新天02
122110.SH,11眾和債
122111.SH,11永泰債
122112.SH,11滬大眾
122113.SH,11新鋼債
122114.SH,11一重債
122115.SH,11華銳01
122116.SH,11華銳02
122117.SH,11閩高速
122118.SH,12興發01
122119.SH,12興發02
122121.SH,11日照港
122122.SH,11精工債
122123.SH,11中化01
122124.SH,11中化02
122125.SH,11美蘭債
122126.SH,11龐大02
122127.SH,11歐亞債
122128.SH,11武鋼債
122129.SH,12酒鋼債
122130.SH,11航民01
122131.SH,11片仔癀
122132.SH,12鵬博債
122133.SH,11柳化債
122134.SH,11華微債
122135.SH,12寶泰隆
122136.SH,11複星債
122138.SH,11桂東01
122139.SH,11洪水業
122140.SH,12寧港01
122141.SH,12天士01
122142.SH,11鹿港債
122143.SH,12億利01
122144.SH,12魯信債
122145.SH,11桂東02
122146.SH,12華新01
122147.SH,12華新02
122148.SH,11吉高速
122149.SH,12石化01
122150.SH,12石化02
122151.SH,12國電01
122152.SH,12國電02
122153.SH,12京能01
122154.SH,12京能02
122155.SH,12天富債
122156.SH,12廈工債
122157.SH,12廣控01
122158.SH,12西鋼債
122159.SH,12億利02
122161.SH,12申通02
122162.SH,12中孚債
122163.SH,12鄂資債
122164.SH,12通威發
122165.SH,12國電03
122166.SH,12國電04
122167.SH,12兗煤01
122168.SH,12兗煤02
122169.SH,12金瑞債
122170.SH,12江藥債
122171.SH,12中海01
122172.SH,12中海02
122173.SH,12中交01
122174.SH,12中交02
122175.SH,12中交03
122176.SH,12中儲債
122177.SH,12科環01
122178.SH,12科環02
122179.SH,12科環03
122180.SH,12旋風債
122181.SH,12山鷹債
122182.SH,12九州通
122183.SH,12集優01
122184.SH,12一重01
122185.SH,12力帆01
122186.SH,12力帆02
122187.SH,12玻纖債
122188.SH,12華新03
122189.SH,12王府01
122190.SH,12王府02
122191.SH,12桂冠01
122192.SH,12桂冠02
122193.SH,12中水01
122194.SH,12中水02
122195.SH,12中海03
122196.SH,12中海04
122198.SH,12能新01
122199.SH,12能新02
122200.SH,12晉蘭花
122201.SH,12開灤01
122202.SH,12海螺01
122203.SH,12海螺02
122204.SH,12雙良節
122205.SH,12滬交運
122206.SH,12賽輪債
122207.SH,12駱駝集
122208.SH,12招金券
122209.SH,12中油01
122210.SH,12中油02
122211.SH,12中油03
122212.SH,12京江河
122213.SH,12鬆建化
122214.SH,12大秦債
122215.SH,12永泰01
122500.SH,12郴城投
122501.SH,12壽財資
122503.SH,12並龍城
122504.SH,12通天誠
122505.SH,12紹袍江
122506.SH,12吳交投
122507.SH,12玉交投
122510.SH,12靖新城
122515.SH,12慶城投
122516.SH,12青州01
122517.SH,12青州02
122518.SH,12保利集
122519.SH,12錫經開
122520.SH,12唐城投
122523.SH,12海亮01
122524.SH,12海亮02
122525.SH,12滬嘉開
122526.SH,12永川惠
122527.SH,12溫國投
122531.SH,12太科園
122533.SH,12平城投
122534.SH,12秦開發
122536.SH,12慈國控
122537.SH,12克城投
122538.SH,12榕城鄉
122539.SH,12阜城投
122540.SH,12寧浦口
122541.SH,12寧上陵
122543.SH,12欽開投
122544.SH,12渝長開
122545.SH,12蒙高新
122546.SH,12寧高新
122547.SH,12曲靖投
122549.SH,12邳潤城
122550.SH,12蘇國信
122551.SH,12如東投
122553.SH,12虞交通
122554.SH,12定海債
122556.SH,12鹹寧投
122557.SH,12株高科
122558.SH,12昆交01
122559.SH,12昆交02
122560.SH,12淄城運
122561.SH,12饒城投
122562.SH,12伊春債
122563.SH,12毫州債
122564.SH,12椒江債
122565.SH,12邵城投
122566.SH,12庫城建
122567.SH,12小清河
122568.SH,12隨州債
122569.SH,12津生態
122570.SH,12滇水投
122571.SH,12興國資
122572.SH,12蓉投控
122573.SH,12牡國投
122574.SH,12淮開控
122575.SH,12肥城債
122576.SH,12內江債
122577.SH,12蘇相城
122578.SH,12長寧債
122579.SH,09遠洋債
122581.SH,12津南城
122582.SH,12湘九華
122583.SH,12遵投債
122585.SH,12新海連
122587.SH,12遵橋債
122588.SH,12益城投
122589.SH,12畢信泰
122590.SH,12鶴城投
122591.SH,12常交債
122592.SH,12烏國資
122593.SH,12衡城投
122594.SH,12泉州01
122595.SH,12泉州02
122596.SH,12滬城開
122597.SH,12寶鈦債
122598.SH,12荊門債
122599.SH,12梵投債
122600.SH,12鑫泰債
122601.SH,12白山債
122602.SH,12鬆城投
122603.SH,12穗經開
122604.SH,12吉鐵投
122605.SH,11寧海債
122606.SH,12順鑫債
122607.SH,12渝地產
122608.SH,12西永債
122609.SH,12揚城控
122610.SH,12樂清債
122611.SH,12蓉經01
122612.SH,12蓉經02
122613.SH,12烏海債
122614.SH,12渝縉債
122615.SH,12百色債
122616.SH,12黔鐵債
122618.SH,12統眾債
122619.SH,12遷安債
122620.SH,12烏城投
122621.SH,12贛城債
122622.SH,12錦城債
122623.SH,12旅建債
122624.SH,12濱開債
122625.SH,12升華債
122626.SH,12海恒債
122627.SH,12京建工
122628.SH,12東投債
122629.SH,12平發債
122630.SH,12惠投債
122631.SH,12晉國電
122632.SH,12江陰債
122633.SH,12嘉經債
122634.SH,12蕪開01
122635.SH,12蕪開02
122636.SH,12連發債
122637.SH,12鑫城債
122638.SH,12申華信
122639.SH,12紹新城
122640.SH,12儀征債
122641.SH,12武進債
122642.SH,12朝陽債
122643.SH,12海資債
122644.SH,12鐵嶺債
122645.SH,12蘇園建
122648.SH,12宣國投
122649.SH,12長建投
122650.SH,12泰能債
122651.SH,12廣安投
122652.SH,12楊農債
122654.SH,12昆鋼控
122655.SH,12銅建投
122658.SH,12盤錦債
122659.SH,12石油06
122660.SH,12石油07
122661.SH,12懷化債
122662.SH,12合桃花
122664.SH,12葫蘆島
122665.SH,12鎮交投
122666.SH,12國網01
122667.SH,12國網02
122668.SH,12涼國投
122669.SH,12桂林債
122670.SH,12新盛債
122671.SH,12揚子江
122672.SH,12西城投
122673.SH,12渝李渡
122674.SH,12渝黔江
122675.SH,12杭城投
122676.SH,12濱江債
122677.SH,12江寧債
122678.SH,12揚化工
122679.SH,12河套債
122680.SH,12昆建債
122681.SH,12合農投
122682.SH,12營口債
122683.SH,12春和債
122684.SH,12合高新
122685.SH,12吉城投
122686.SH,12白藥債
122687.SH,12金壇債
122688.SH,12華通債
122689.SH,12宿開發
122690.SH,12三胞債
122691.SH,12武清債
122692.SH,12漳路橋
122693.SH,12佳城投
122694.SH,12興榮債
122695.SH,12五國投
122696.SH,12丹投債
122697.SH,11太資債
122698.SH,12雙流01
122699.SH,12雙流02
122700.SH,12來賓債
122701.SH,12餘城建
122702.SH,12海安債
122703.SH,12鞍城投
122704.SH,12江都債
122705.SH,12蘇交通
122706.SH,12海門債
122707.SH,12泰興債
122708.SH,12伊旗債
122709.SH,12綿陽債
122710.SH,12濟城建
122711.SH,12鄭新債
122712.SH,12中航債
122713.SH,12冀交通
122714.SH,12海陵債
122715.SH,12蓉新城
122716.SH,12莆田債
122717.SH,12泉礦債
122718.SH,12渝南債
122719.SH,12龍交投
122720.SH,12甬城投
122721.SH,12遼國資
122722.SH,12淮水利
122723.SH,12石油05
122724.SH,12攀國投
122725.SH,12宿產發
122726.SH,12柳東債
122727.SH,12東勝債
122728.SH,12徐經開
122729.SH,12江泉債
122730.SH,12晉江債
122731.SH,12鎮經開
122732.SH,12九江債
122733.SH,11京資01
122734.SH,11京資02
122735.SH,11六安債
122736.SH,12石油03
122737.SH,12石油04
122740.SH,12延城投
122741.SH,11雙鴨山
122742.SH,12魯高速
122743.SH,12華發集
122744.SH,11本溪債
122745.SH,12方大01
122746.SH,12方大02
122747.SH,12晉煤運
122748.SH,12石油01
122749.SH,12石油02
122750.SH,12常經營
122751.SH,11冀新債
122752.SH,11大豐港
122754.SH,11通化債
122755.SH,12潭城建
122756.SH,12甘農墾
122757.SH,11丹東債
122758.SH,11張保債
122759.SH,11泰豪債
122760.SH,12渝富債
122761.SH,11蕭國資
122762.SH,11吳江債
122763.SH,11淮產投
122764.SH,11泛海01
122765.SH,11泛海02
122766.SH,11宜建投
122767.SH,11鹽城南
122768.SH,11蘭城投
122769.SH,11龍海債
122770.SH,11國網01
122771.SH,11國網02
122772.SH,11山煤債
122773.SH,11濱海01
122774.SH,11濱海02
122775.SH,11鹹城投
122776.SH,11新光債
122777.SH,11吳中債
122778.SH,11建發債
122779.SH,11株城發
122780.SH,11長高新
122781.SH,11永州債
122782.SH,11寧農債
122783.SH,11蘇中能
122784.SH,11中興新
122786.SH,11聯想債
122787.SH,11贛鐵債
122788.SH,11三明債
122789.SH,11象嶼債
122790.SH,11諸暨債
122792.SH,11邯鄲債
122793.SH,11揚開債
122794.SH,11海城債
122795.SH,11諸城債
122796.SH,11冀投01
122797.SH,11冀投02
122798.SH,11泰礦債
122799.SH,11武國資
122800.SH,11龍煤電
122801.SH,11焦作債
122802.SH,11遼陽債
122803.SH,11滁州債
122804.SH,11渭南01
122805.SH,11大同債
122806.SH,11渭南02
122807.SH,11東嶺債
122808.SH,11滕州債
122809.SH,11準國資
122810.SH,11鄒平債
122811.SH,11蒙奈倫
122812.SH,11淮北債
122813.SH,11寧交通
122814.SH,11東營債
122815.SH,11廣彙債
122816.SH,11高密債
122817.SH,11三門峽
122818.SH,11牟平債
122819.SH,11常城建
122820.SH,11濰東方
122821.SH,11吉城建
122822.SH,11漢中債
122823.SH,11舟山債
122824.SH,11中煤建
122825.SH,11景德鎮
122826.SH,11北港債
122827.SH,11新奧債
122828.SH,11撫州債
122829.SH,11萬基債
122830.SH,11沈國資
122831.SH,11惠通債
122832.SH,11泰山債
122833.SH,11贛城債
122834.SH,11牡國投
122835.SH,11興瀘債
122836.SH,11盤錦債
122837.SH,11武經發
122838.SH,11吉利債
122839.SH,11鑫泰債
122840.SH,11臨汾債
122841.SH,11渝津債
122842.SH,11合城債
122843.SH,11綏化債
122844.SH,11築城投
122845.SH,11橫店債
122846.SH,11渝富債
122847.SH,11甬交投
122848.SH,10桂林債
122849.SH,11新餘債
122850.SH,11華泰債
122851.SH,10玉溪01
122852.SH,10玉溪02
122853.SH,10太重債
122854.SH,11中彙債
122855.SH,11渝輕紡
122856.SH,11株高科
122857.SH,10九華債
122858.SH,10鹽城01
122859.SH,10鹽城02
122860.SH,10龍源債
122861.SH,09陝煤化
122862.SH,10閩能源
122863.SH,10榆城投
122864.SH,11外灘債
122865.SH,10蘇海發
122866.SH,10杭交投
122867.SH,11石城投
122868.SH,10沈煤債
122869.SH,10滬化工
122870.SH,10渝大晟
122871.SH,10鎮交投
122872.SH,10複星債
122873.SH,10通經開
122874.SH,10紅投01
122875.SH,10紅投02
122876.SH,11海控債
122877.SH,10渝南岸
122879.SH,10天脊債
122880.SH,10天業債
122881.SH,10吳江債
122882.SH,10寧高新
122883.SH,10楚雄債
122884.SH,10西子債
122885.SH,10冀交通
122886.SH,10雲投債
122887.SH,10渝交通
122888.SH,10華靖債
122889.SH,10冶色債
122890.SH,10凱迪債
122891.SH,10通遼債
122892.SH,10壽光債
122893.SH,10丹東債
122894.SH,10洪市政
122895.SH,10德州債
122896.SH,10蕪開債
122897.SH,10襄投債
122898.SH,10攀國投
122899.SH,10楊浦01
122900.SH,10楊浦02
122901.SH,10營口債
122902.SH,10赤峰債
122903.SH,10鹽東方
122904.SH,10長城投
122905.SH,10南昌債
122906.SH,10蕪投01
122907.SH,10蕪投02
122908.SH,10蘇交通
122909.SH,10宜興債
122910.SH,10漯河債
122911.SH,10鞍城投
122912.SH,10鄂國資
122913.SH,10通產控
122914.SH,09榕建債
122915.SH,10鎮水投
122916.SH,10紅穀灘
122917.SH,10太倉港
122918.SH,10阜陽債
122919.SH,10魯商債
122920.SH,10黃山債
122921.SH,10郴州債
122922.SH,10長高新
122923.SH,10北汽投
122924.SH,10巢湖債
122925.SH,09沈國資
122926.SH,09青國投
122927.SH,09海航債
122928.SH,09鐵嶺債
122929.SH,09九江債
122930.SH,09盤錦債
122931.SH,09臨海債
122932.SH,09宜城債
122933.SH,09南山1 
122934.SH,09南山2 
122935.SH,09南通債
122936.SH,09鶴城投
122937.SH,10遼源債
122938.SH,09汾湖債
122939.SH,09吉安債
122940.SH,09鹹城投
122941.SH,10鎮城投
122942.SH,09江陰債
122943.SH,09外高橋
122944.SH,09株城投
122945.SH,09虞水債
122946.SH,09揚城建
122947.SH,09合建投
122948.SH,09錫交債
122949.SH,09常投債
122950.SH,09渝能源
122951.SH,09淮城投
122952.SH,09贛州債
122953.SH,09嶽城建
122954.SH,09武進債
122955.SH,09潭城建
122956.SH,09常高新
122957.SH,09蓉工投
122958.SH,09長經開
122959.SH,09清控債
122960.SH,09保利集
122961.SH,09武城投
122962.SH,09寧交通
122964.SH,09龍湖債
122965.SH,09濰投債
122966.SH,09滇投債
122967.SH,09閩漳龍
122968.SH,09杭城投
122969.SH,09豫投債
122970.SH,09三峽01
122971.SH,09三峽02
122972.SH,09綿投控
122973.SH,09昆創控
122974.SH,09鎮城投
122975.SH,09濟城建
122976.SH,09永煤債
122979.SH,09津投2 
122980.SH,09津投3 
122981.SH,09銅城投
122982.SH,09長城開
122983.SH,09南鋼聯
122984.SH,09六城投
122985.SH,09浙能債
122986.SH,09春華債
122987.SH,08雲煤化
122988.SH,09渝隆債
122989.SH,08渝交通
122991.SH,08海航債
122992.SH,08蘇交通
122993.SH,08舞鋼債
122994.SH,08雲投債
122995.SH,08合建投
122996.SH,08常城建
122997.SH,08蘇高新
122998.SH,長債暫停
122999.SH,廣紙暫停
124000.SH,12奉投資
124002.SH,12蒙高路
124008.SH,12國奧投
124009.SH,12渝惠農
124010.SH,12雞國資
124014.SH,12築住投
124016.SH,12常德源
124018.SH,12昌經投
124020.SH,12遼城經
124021.SH,12濰東興
124025.SH,12池城投
124027.SH,12瑞國投
124029.SH,12玉城投
124031.SH,12豫鐵投
124036.SH,12張經開
124039.SH,12渝江津
124042.SH,12鄂旅投
124043.SH,12深立業
124046.SH,12濮建投
124048.SH,12平國資
124050.SH,12榆城投
124053.SH,12營口港
124057.SH,12汕城開
124060.SH,12駐投資
124063.SH,12國網03
124064.SH,12國網04
124074.SH,12張公經
124076.SH,12金湖債
124077.SH,12榕建工
124081.SH,12長先導
126003.SH,07雲化債
126006.SH,07深高債
126007.SH,07日照債
126008.SH,08上汽債
126009.SH,08贛粵債
126010.SH,08中遠債
126011.SH,08石化債
126013.SH,08青啤債
126014.SH,08國電債
126015.SH,08康美債
126016.SH,08寶鋼債
126017.SH,08葛洲債
126018.SH,08江銅債
126019.SH,09長虹債
130050.SH,10地債01
130051.SH,10地債02
130052.SH,10地債03
130053.SH,10地債04
130054.SH,10地債05
130055.SH,10地債06
130056.SH,10地債07
130057.SH,10地債08
130058.SH,10地債09
130059.SH,10地債10
130060.SH,11地債01
130061.SH,11地債02
130062.SH,11地債03
130063.SH,11地債04
130064.SH,11地債05
130065.SH,11地債06
130066.SH,11地債07
130067.SH,11地債08
130068.SH,11上海01
130069.SH,11上海02
130070.SH,11廣東01
130071.SH,11廣東02
130072.SH,11浙江01
130073.SH,11浙江02
130074.SH,11深圳01
130075.SH,11深圳02
130076.SH,12地債01
130077.SH,12地債02
130078.SH,12地債03
130079.SH,12地債04
130080.SH,12地債05
130081.SH,12地債06
130082.SH,12地債07
130083.SH,12地債08
130084.SH,12上海01
130085.SH,12上海02
130086.SH,12廣東01
130087.SH,12廣東02
130088.SH,12地債09
130089.SH,12地債10
130090.SH,12浙江01
130091.SH,12浙江02
130092.SH,12深圳01
130093.SH,12深圳02
190003.SH,新鋼轉股
190007.SH,博彙轉股
190009.SH,雙良轉股
190011.SH,歌華轉股
190012.SH,海運轉股
190013.SH,國投轉股
190015.SH,石化轉股
190016.SH,川投轉股
190017.SH,中海轉股
190018.SH,國電轉股
190019.SH,恒豐轉股
191001.SH,中行轉股
191002.SH,工行轉股
191003.SH,重工轉股
201000.SH,  R003  
201001.SH,  R007  
201002.SH,  R014  
201003.SH,  R028  
201004.SH,  R091  
201005.SH,  R182  
201008.SH,  R001  
201009.SH,  R002  
201010.SH,  R004  
202001.SH, RC001  
202003.SH, RC003  
202007.SH, RC007  
203007.SH,0501R007
203008.SH,0501R028
203009.SH,0501R091
203016.SH,0504R007
203017.SH,0504R028
203018.SH,0504R091
203040.SH,0512R007
203041.SH,0512R028
203042.SH,0512R091
203052.SH,0603R007
203053.SH,0603R028
203054.SH,0603R091
204001.SH,   GC001
204002.SH,   GC002
204003.SH,   GC003
204004.SH,   GC004
204007.SH,   GC007
204014.SH,   GC014
204028.SH,   GC028
204091.SH,   GC091
204182.SH,   GC182
500002.SH,基金泰和
500003.SH,基金安信
500005.SH,基金漢盛
500006.SH,基金裕陽
500008.SH,基金興華
500009.SH,基金安順
500011.SH,基金金鑫
500015.SH,基金漢興
500018.SH,基金興和
500038.SH,基金通乾
500056.SH,基金科瑞
500058.SH,基金銀豐
510010.SH,治理ETF 
510011.SH,治理申贖
510012.SH,申贖資金
510020.SH,超大ETF 
510021.SH,超大申贖
510022.SH,申贖資金
510030.SH,價值ETF 
510031.SH,價值申贖
510032.SH,申贖資金
510050.SH,50ETF   
510051.SH,50申  贖
510052.SH,申贖資金
510060.SH,央企ETF 
510061.SH,央企申贖
510062.SH,申贖資金
510070.SH,民企ETF 
510071.SH,民企申贖
510072.SH,申贖資金
510090.SH,責任ETF 
510091.SH,責任申贖
510092.SH,申贖資金
510110.SH,周期ETF 
510111.SH,周期申贖
510112.SH,申贖資金
510120.SH,非周ETF 
510121.SH,非周申贖
510122.SH,申贖資金
510130.SH,中盤ETF 
510131.SH,中盤申贖
510132.SH,申贖資金
510150.SH,消費ETF 
510151.SH,消費申贖
510152.SH,申贖資金
510160.SH,小康ETF 
510161.SH,小康申贖
510162.SH,申贖資金
510170.SH,商品ETF 
510171.SH,商品申贖
510172.SH,申贖資金
510180.SH,180ETF  
510181.SH,180申 贖
510182.SH,申贖資金
510190.SH,龍頭ETF 
510191.SH,龍頭申贖
510192.SH,申贖資金
510210.SH,綜指ETF 
510211.SH,綜指申贖
510212.SH,申贖資金
510220.SH,中小ETF 
510221.SH,中小申贖
510222.SH,申贖資金
510230.SH,金融ETF 
510231.SH,金融申贖
510232.SH,申贖資金
510260.SH,新興ETF 
510261.SH,新興申贖
510262.SH,申贖資金
510270.SH,國企ETF 
510271.SH,國企申贖
510272.SH,申贖資金
510280.SH,成長ETF 
510281.SH,成長申贖
510282.SH,申贖資金
510290.SH,380ETF  
510291.SH,380申贖 
510292.SH,申贖資金
510300.SH,300ETF  
510301.SH,300申贖 
510302.SH,申贖資金
510305.SH,跨市資金
510330.SH,華夏300 
510331.SH,華夏300 
510332.SH,申贖資金
510335.SH,跨市資金
510410.SH,資源ETF 
510411.SH,資源申贖
510412.SH,申贖資金
510420.SH,180EWETF
510421.SH,180E申贖
510422.SH,申贖資金
510430.SH,50等權  
510431.SH,50E申贖 
510432.SH,申贖資金
510440.SH,500滬市 
510441.SH,500H申贖
510442.SH,申贖資金
510880.SH,紅利ETF 
510881.SH,紅利申贖
510882.SH,申贖資金
510900.SH,H股ETF  
510901.SH,H股申贖 
510902.SH,申贖資金
510905.SH,跨境資金
519001.SH,銀華優選
519003.SH,海富收益
519005.SH,海富股票
519007.SH,海富回報
519008.SH,添富優勢
519011.SH,海富精選
519013.SH,海富優勢
519015.SH,海富貳號
519017.SH,大成成長
519018.SH,添富均衡
519019.SH,大成景陽
519020.SH,國泰金泰
519021.SH,金鼎價值
519023.SH,海富債券
519025.SH,海富領先
519026.SH,海富小盤
519027.SH,海富周期
519028.SH,華夏穩增
519029.SH,華夏穩增
519030.SH,海富穩固
519032.SH,海富非周
519033.SH,海富國策
519034.SH,海富低碳
519035.SH,富國天博
519039.SH,長盛同德
519066.SH,添富藍籌
519068.SH,添富焦點
519069.SH,添富價值
519078.SH,添富增收
519087.SH,新華分紅
519089.SH,新華成長
519093.SH,新華鑽石
519095.SH,新華行業
519097.SH,新華市值
519099.SH,新華主題
519100.SH,長盛100 
519110.SH,浦銀價值
519111.SH,浦銀收益
519113.SH,浦銀生活
519115.SH,浦銀紅利
519116.SH,浦銀300 
519117.SH,浦銀400 
519118.SH,幸福債A 
519150.SH,新華消費
519152.SH,新華純債
519153.SH,新華純債
519180.SH,萬家 180
519181.SH,萬家和諧
519183.SH,萬家引擎
519185.SH,萬家精選
519186.SH,萬家穩增
519188.SH,萬家恒A 
519189.SH,萬家恒C 
519300.SH,大成300A
519505.SH,海富貨A 
519506.SH,海富貨B 
519508.SH,萬家貨幣
519509.SH,浦銀貨A 
519511.SH,萬家14天
519518.SH,添富貨幣
519519.SH,友邦增利
519598.SH,利息B   
519599.SH,利息A   
519666.SH,銀河銀信
519668.SH,銀河成長
519669.SH,銀河領先
519670.SH,銀河行業
519671.SH,300價值 
519672.SH,銀河藍籌
519674.SH,銀河創新
519676.SH,銀河保本
519678.SH,銀河消費
519679.SH,銀河主題
519680.SH,交銀增利
519683.SH,交銀雙利
